timestamp,air_temperature,humidity,co2_level,light_intensity,soil_moisture,soil_ph,soil_temperature,ec_conductivity,nitrogen,phosphorus,potassium,vpd,light_hours,ventilation_rate,outside_temperature,outside_humidity,wind_speed,crop_type,growth_stage,leaf_wetness_hours,previous_irrigation_mm,health_score,health_category,disease_risk_score,disease_risk_level,irrigation_need
2025-06-12 17:15:38,34.52,65.13,872.17,9976.25,41.99,6.05,31.37,1.78,214.22,49.9,199.36,1.9093,13.48,35.39,38.46,29.61,7.33,Cucumber,Flowering,2.15,56.89,67.6,Moderate,21.0,Low,Medium
2025-06-12 18:01:22,35.09,71.31,881.83,7150.89,50.12,6.19,34.11,1.78,203.91,54.98,201.16,1.6216,13.48,39.81,35.88,65.34,11.06,Capsicum,Vegetative,3.19,0.83,68.2,Moderate,32.4,Low,Low
2025-06-12 18:05:55,39.62,,721.42,6488.85,33.68,6.66,24.48,1.98,178.69,36.96,166.97,2.3595,13.48,43.42,40.44,30.09,9.35,Tomato,Seedling,5.61,20.16,,,,,
2025-06-12 20:02:31,35.78,67.59,864.17,8670.47,41.66,6.06,31.83,1.8,215.14,51.69,197.39,1.9028,13.48,34.32,38.63,34.43,10.53,Cucumber,Flowering,2.01,52.34,67.4,Moderate,17.5,Low,Medium
2025-06-12 20:10:54,39.18,51.66,831.31,8069.32,39.62,6.52,30.75,2.42,181.18,37.32,179.55,2.5,13.48,35.95,39.64,27.05,7.23,Chili,Harvest,1.0,0.05,70.4,Good,11.0,Low,Medium
2025-06-12 21:26:19,39.31,67.1,744.39,5967.66,33.38,6.65,25.01,2.0,184.52,35.75,169.29,2.3394,13.48,44.67,41.84,33.17,9.97,Tomato,Seedling,4.47,18.54,65.6,Moderate,25.0,Low,Medium
2025-06-12 21:33:51,35.67,68.31,862.47,4759.86,49.84,6.19,33.97,1.86,205.38,56.78,210.98,1.8488,13.48,41.97,36.17,62.2,11.42,Capsicum,Vegetative,3.3,0.77,65.3,Moderate,19.8,Low,Medium
2025-06-12 23:02:14,38.11,56.32,869.95,7503.26,39.36,6.54,31.67,2.22,177.83,38.2,176.05,2.5,13.48,34.94,40.45,32.39,7.56,Chili,Harvest,1.54,0.05,68.9,Moderate,17.1,Low,Low
2025-06-12 23:08:06,36.05,67.68,874.71,7374.51,41.53,6.05,31.89,1.84,220.12,52.57,195.1,1.9254,13.48,28.8,39.24,34.52,10.61,Cucumber,Flowering,1.66,48.15,72.7,Good,26.9,Low,Medium
2025-06-13 00:06:03,40.46,68.28,745.04,4473.32,33.08,6.66,25.59,2.0,186.48,35.11,173.73,2.3978,13.49,43.2,40.92,34.33,8.02,Tomato,Seedling,4.27,17.06,66.5,Moderate,20.2,Low,Medium
2025-06-13 00:18:21,36.65,67.45,888.9,4141.98,49.7,6.24,34.33,1.88,207.49,59.52,211.3,2.0034,13.49,40.21,34.96,65.19,11.26,Capsicum,Vegetative,4.34,0.71,75.7,Good,25.4,Low,Medium
2025-06-13 02:07:36,36.61,64.62,877.05,6831.06,41.29,6.05,31.72,1.98,223.05,51.29,197.16,2.1733,13.49,27.55,38.89,34.81,10.37,Cucumber,Flowering,0.73,44.3,72.9,Good,20.9,Low,Medium
2025-06-13 02:10:04,36.28,70.32,878.64,6771.61,31.2,6.51,33.86,2.17,165.06,40.03,182.73,1.7907,13.49,42.07,42.46,33.19,4.38,Lettuce,Flowering,2.94,0.2,67.3,Moderate,33.7,Low,Medium
2025-06-13 02:51:27,38.4,58.81,892.11,5963.56,39.12,6.54,31.65,2.32,175.59,36.44,180.79,2.5,13.49,34.68,42.48,30.35,6.61,Chili,Harvest,1.56,0.04,67.0,Moderate,15.6,Low,Medium
2025-06-13 03:34:29,39.43,71.74,796.54,2483.1,32.92,6.66,25.72,1.95,185.41,34.26,170.56,2.0211,13.49,41.34,43.62,32.42,7.4,Tomato,Seedling,3.36,15.7,58.8,Fair,32.9,Low,Medium
2025-06-13 04:16:48,36.7,65.57,844.38,2476.15,49.39,6.26,34.48,1.94,215.75,59.1,208.08,2.1247,13.49,38.02,36.1,60.53,10.03,Capsicum,Vegetative,3.95,0.65,70.7,Good,25.7,Low,Medium
2025-06-13 05:20:28,36.9,67.0,881.45,5031.52,40.98,6.05,31.88,2.05,220.65,51.95,196.52,2.0596,13.49,26.34,37.4,37.56,11.77,Cucumber,Flowering,1.59,40.76,72.7,Good,20.2,Low,Medium
2025-06-13 05:37:12,36.76,67.48,890.82,4422.91,30.99,6.53,33.88,2.1,162.71,36.98,180.61,2.0146,13.49,36.34,42.7,33.17,4.2,Lettuce,Fruiting,2.41,0.18,68.9,Moderate,20.0,Low,Medium
2025-06-13 05:59:43,40.71,68.93,817.48,83.76,32.64,6.66,26.03,2.07,183.95,33.83,173.63,2.3792,13.49,39.32,45.02,31.88,6.77,Tomato,Seedling,3.99,14.44,74.6,Good,25.1,Low,Medium
2025-06-13 06:13:37,40.02,59.21,903.64,7152.12,38.78,6.53,32.19,2.3,172.94,38.44,187.26,2.5,13.49,35.48,40.86,29.9,6.52,Chili,Harvest,1.48,0.04,70.0,Good,15.8,Low,Medium
2025-06-13 07:15:24,37.95,65.69,844.49,3993.87,49.28,6.26,34.07,1.94,211.4,63.07,207.89,2.2666,13.49,41.67,39.79,54.8,10.78,Capsicum,Vegetative,3.64,0.6,74.8,Good,21.9,Low,Medium
2025-06-13 08:54:01,37.18,66.51,896.17,5195.39,40.8,6.05,31.45,2.04,218.17,54.04,201.32,2.1227,13.49,26.67,38.21,38.91,13.35,Cucumber,Flowering,2.2,37.5,72.5,Good,21.4,Low,Medium
2025-06-13 09:28:07,37.89,67.39,874.52,5894.65,30.76,6.54,33.93,2.05,166.94,34.51,186.65,2.148,13.49,42.37,43.33,30.27,3.93,Lettuce,Fruiting,2.72,0.17,68.5,Moderate,22.6,Low,Medium
2025-06-13 09:57:47,39.54,65.73,825.67,3320.98,32.32,6.69,26.24,2.17,179.25,34.72,180.91,2.4665,13.49,40.3,41.47,34.53,5.82,Tomato,Seedling,4.12,13.28,71.8,Good,26.3,Low,Medium
2025-06-13 10:07:12,39.09,57.01,869.05,8561.56,38.66,6.52,32.72,2.26,173.23,40.33,184.46,2.5,13.49,40.8,39.66,28.58,6.06,Chili,Harvest,1.32,0.04,69.2,Moderate,29.0,Low,Medium
2025-06-13 10:23:48,39.71,63.13,832.88,7534.7,49.17,6.25,34.06,1.97,209.44,62.96,200.73,2.5,13.49,43.56,40.71,46.58,11.94,Capsicum,Vegetative,3.13,0.55,68.7,Moderate,17.3,Low,Medium
2025-06-13 11:32:09,38.65,65.73,891.11,8095.16,40.56,6.07,31.6,1.94,210.54,57.78,199.41,2.352,13.49,29.82,38.74,34.72,14.8,Cucumber,Flowering,3.14,34.5,69.8,Moderate,30.3,Low,Medium
2025-06-13 12:28:44,40.76,64.23,843.57,,48.83,6.26,34.05,,205.8,60.47,201.41,2.5,13.49,46.4,41.35,46.67,12.21,Capsicum,Flowering,3.07,0.51,,,,,
2025-06-13 12:43:50,37.07,55.46,876.71,12316.97,38.49,6.51,33.24,2.26,172.44,40.0,185.97,2.5,13.49,41.04,39.54,26.77,6.49,Chili,Harvest,0.43,0.03,73.0,Good,20.1,Low,Medium
2025-06-13 12:45:16,38.04,64.94,867.0,10485.18,30.44,6.57,33.91,2.1,171.49,33.05,187.51,2.327,13.49,43.98,42.22,36.05,3.8,Lettuce,Fruiting,2.05,0.15,76.0,Good,15.8,Low,High
2025-06-13 12:53:33,41.45,65.51,835.73,7233.56,31.99,6.71,26.21,2.29,172.93,35.91,182.61,2.5,13.49,40.88,40.89,33.05,6.19,Tomato,Seedling,3.29,12.22,72.4,Good,23.4,Low,Medium
2025-06-13 14:59:05,39.64,68.4,827.73,10828.3,30.33,6.58,34.52,2.11,165.52,34.49,189.3,2.2869,13.49,48.0,41.7,35.11,5.48,Lettuce,Fruiting,1.85,0.14,74.2,Good,16.0,Low,Medium
2025-06-13 15:26:38,37.02,54.69,875.36,11757.38,38.31,6.51,33.25,2.15,173.7,41.57,187.99,2.5,13.49,40.47,39.6,23.51,6.03,Chili,Harvest,0.98,0.03,74.9,Good,10.4,Low,Medium
2025-06-13 15:47:42,39.61,66.76,888.28,12668.06,48.64,6.27,34.08,1.98,203.07,61.37,198.59,2.4006,13.49,46.44,42.08,47.22,12.24,Capsicum,Flowering,2.46,0.47,74.8,Good,20.6,Low,Medium
2025-06-13 16:19:10,41.76,65.87,847.68,6994.55,31.79,6.71,26.95,2.32,169.69,36.63,172.94,2.5,13.49,44.35,40.92,32.13,6.59,Tomato,Seedling,2.11,11.24,71.4,Good,15.7,Low,Medium
2025-06-13 17:40:15,39.79,66.56,833.95,10369.32,30.2,6.58,35.06,2.12,168.16,37.03,186.7,2.4385,13.49,44.02,41.44,33.44,5.12,Lettuce,Fruiting,2.09,0.13,73.9,Good,21.5,Low,High
2025-06-13 17:53:18,36.91,52.97,829.51,11319.09,38.22,6.51,33.07,2.1,173.35,42.17,186.97,2.5,13.49,39.63,41.47,26.2,5.09,Chili,Harvest,0.87,0.03,70.2,Good,16.1,Low,Medium
2025-06-13 19:05:58,41.0,62.47,834.24,5782.73,31.57,6.68,27.59,2.18,168.76,32.95,182.98,2.5,13.49,39.62,41.69,29.57,4.57,Tomato,Seedling,1.8,10.34,71.9,Good,22.6,Low,Medium
2025-06-13 19:19:56,38.69,68.63,941.73,9387.35,48.39,6.25,34.54,1.92,202.0,57.45,194.63,2.1563,13.49,42.94,42.67,42.67,13.0,Capsicum,Flowering,2.68,0.43,71.1,Good,25.7,Low,Medium
2025-06-13 19:51:03,41.11,65.58,831.11,9217.3,30.01,6.58,34.9,2.14,165.86,40.57,175.3,2.5,13.49,40.91,39.25,35.68,6.14,Lettuce,Fruiting,2.64,0.12,65.4,Moderate,25.1,Low,Medium
2025-06-13 20:45:28,38.04,56.9,809.51,7732.46,37.94,6.52,33.06,2.0,177.69,43.64,190.05,2.5,13.49,39.6,41.06,27.02,4.5,Chili,Harvest,0.94,0.03,67.3,Moderate,20.1,Low,Medium
2025-06-13 22:24:19,42.35,71.13,931.29,9132.68,48.27,6.26,34.5,1.9,196.2,56.98,197.61,2.4104,13.49,42.13,41.54,39.46,11.81,Capsicum,Flowering,2.48,0.39,64.8,Moderate,20.6,Low,Medium
2025-06-13 22:25:32,40.66,62.43,853.88,5211.79,31.24,6.67,28.26,2.22,165.22,33.16,181.59,2.5,13.49,39.63,41.61,28.82,4.63,Tomato,Seedling,2.9,9.52,64.5,Moderate,25.0,Low,Medium
2025-06-13 22:41:38,36.5,70.41,874.57,7235.83,40.4,6.05,31.6,2.02,201.86,58.1,200.22,1.8065,13.49,29.63,36.33,34.79,13.28,Cucumber,Flowering,3.39,31.74,69.5,Moderate,47.3,Medium,Medium
2025-06-13 23:45:03,38.46,60.79,833.54,6540.9,37.7,6.54,32.78,2.09,174.13,38.7,194.29,2.5,13.49,36.76,40.48,28.83,5.93,Chili,Harvest,0.2,0.02,63.5,Moderate,19.2,Low,Medium
2025-06-14 00:29:15,40.03,64.3,892.25,3985.19,31.09,6.62,28.47,2.08,164.29,29.96,183.32,2.5,13.49,39.77,42.66,29.29,2.88,Tomato,Seedling,2.2,8.76,65.6,Moderate,10.5,Low,Medium
2025-06-14 00:42:53,36.35,72.89,871.2,7913.87,40.07,6.03,31.84,2.01,207.91,61.04,205.23,1.6421,13.49,31.28,35.67,31.79,13.26,Cucumber,Flowering,3.55,29.2,67.8,Moderate,30.1,Low,Medium
2025-06-14 01:17:35,42.83,70.48,939.87,7998.43,48.14,6.26,34.68,1.81,199.5,54.76,196.84,2.5,13.49,38.39,41.91,37.34,11.08,Capsicum,Flowering,2.09,0.36,71.3,Good,34.3,Low,Medium
2025-06-14 01:58:31,38.35,62.23,881.26,4836.47,37.58,6.52,32.67,2.06,165.72,38.14,195.47,2.5,13.49,37.28,39.2,26.48,5.7,Chili,Harvest,1.51,0.02,66.8,Moderate,19.9,Low,Low
2025-06-14 02:59:25,34.55,69.79,855.36,6940.5,39.95,6.01,32.42,1.96,210.26,59.9,203.53,1.6569,13.49,29.68,34.98,33.71,12.77,Cucumber,Flowering,3.7,26.86,69.6,Moderate,29.8,Low,Medium
2025-06-14 04:18:13,40.36,64.2,872.53,2686.71,30.79,6.59,28.63,2.17,166.02,29.86,181.94,2.5,13.49,38.21,42.79,34.52,3.16,Tomato,Seedling,1.62,8.06,63.5,Moderate,17.1,Low,Medium
2025-06-14 04:34:13,37.48,59.87,874.81,3887.62,38.13,6.48,33.16,2.01,160.7,41.28,190.35,2.5,13.49,38.22,40.29,29.97,4.4,Chili,Harvest,1.29,0.02,71.1,Good,22.2,Low,Medium
2025-06-14 04:35:51,43.56,72.28,926.61,6723.37,48.0,6.26,34.63,1.93,208.75,52.63,189.53,2.465,13.49,35.56,42.45,38.94,9.82,Capsicum,Flowering,2.6,0.33,67.3,Moderate,21.7,Low,Medium
2025-06-14 06:44:10,34.85,70.31,853.16,6662.61,39.85,5.99,32.38,1.88,206.41,61.2,196.97,1.6554,13.49,29.79,35.86,35.57,13.41,Cucumber,Flowering,2.34,24.71,61.0,Moderate,32.4,Low,Medium
2025-06-14 07:01:41,42.3,62.99,827.41,3553.69,30.64,,28.72,2.13,168.64,29.16,176.52,2.5,13.49,,41.97,35.57,3.37,Tomato,Seedling,1.69,7.41,,,,,
2025-06-14 08:04:28,42.52,69.95,923.36,7272.69,47.9,6.29,34.41,1.86,206.73,52.77,192.06,2.5,13.49,36.48,43.44,35.16,9.57,Capsicum,Flowering,1.3,0.31,68.5,Moderate,10.5,Low,Medium
2025-06-14 08:23:06,37.64,62.16,875.21,2332.44,39.29,6.46,33.88,2.01,160.43,38.42,191.22,2.4583,13.49,41.83,41.68,35.16,6.49,Chili,Harvest,0.33,0.02,71.0,Good,15.5,Low,Low
2025-06-14 09:17:48,42.24,62.36,824.49,9509.32,29.81,6.59,34.59,2.31,161.25,39.55,169.68,2.5,13.49,44.62,37.24,33.37,7.61,Lettuce,Fruiting,3.2,0.11,62.8,Moderate,26.6,Low,Medium
2025-06-14 09:23:30,44.0,64.63,838.52,4089.55,30.38,6.61,29.25,1.98,169.39,30.66,178.19,2.5,13.49,40.51,39.79,36.17,2.95,Tomato,Seedling,1.19,6.82,74.0,Good,15.8,Low,Medium
2025-06-14 09:27:48,35.09,69.98,853.02,8571.46,39.53,6.03,32.46,2.01,205.23,58.84,197.89,1.6963,13.49,32.06,36.72,32.31,14.42,Cucumber,Flowering,2.53,22.74,64.0,Moderate,19.2,Low,Medium
2025-06-14 10:32:56,36.31,64.99,826.16,4205.5,40.31,6.44,33.57,1.93,162.66,41.4,183.93,2.1159,13.49,42.34,40.2,47.35,7.49,Chili,Harvest,0.55,0.02,73.6,Good,20.0,Low,Medium
2025-06-14 11:19:15,43.02,68.34,891.66,10512.95,47.79,6.29,34.86,1.78,208.39,50.0,186.61,2.5,13.49,38.31,41.48,37.15,11.35,Capsicum,Flowering,2.3,0.28,78.0,Good,14.3,Low,Medium
2025-06-14 11:26:47,42.56,59.4,794.89,11393.75,29.69,6.59,34.84,2.17,163.75,41.13,171.55,2.5,13.49,44.33,38.86,34.71,7.09,Lettuce,Fruiting,3.64,0.1,65.0,Moderate,17.5,Low,Medium
2025-06-14 12:14:33,43.97,64.16,785.85,8090.47,30.25,6.57,29.78,2.0,174.53,30.58,177.86,2.5,13.49,43.32,37.72,36.41,3.6,Tomato,Seedling,1.57,6.27,63.1,Moderate,21.5,Low,Medium
2025-06-14 13:10:30,35.08,66.41,857.89,4817.47,41.25,6.45,33.42,1.88,166.59,41.2,181.7,1.8969,13.49,42.26,38.98,52.46,11.39,Chili,Harvest,1.17,0.02,68.4,Moderate,15.8,Low,Medium
2025-06-14 13:19:02,35.22,68.05,853.13,10456.44,39.34,6.0,32.45,1.93,207.25,55.74,195.89,1.8187,13.49,32.04,37.64,34.82,14.52,Cucumber,Flowering,3.0,20.92,72.1,Good,24.3,Low,Medium
2025-06-14 13:30:54,43.38,64.07,901.48,12762.37,47.59,6.29,35.13,1.79,201.28,49.61,183.78,2.5,13.49,41.69,43.11,35.28,11.91,Capsicum,Flowering,2.46,0.26,75.7,Good,18.7,Low,Medium
2025-06-14 14:16:15,43.87,65.01,758.01,9147.96,30.12,6.56,29.96,2.08,173.05,31.75,174.29,2.5,13.49,46.45,36.06,35.58,4.58,Tomato,Seedling,1.91,5.77,60.3,Moderate,16.9,Low,Medium
2025-06-14 15:20:12,42.1,57.26,831.26,11922.05,29.37,6.58,35.32,2.17,158.27,44.15,176.17,2.5,13.49,43.38,40.68,35.59,7.29,Lettuce,Fruiting,2.78,0.09,72.1,Good,22.9,Low,Medium
2025-06-14 15:23:19,35.84,64.82,837.62,11326.53,39.06,6.01,32.11,1.98,206.96,53.22,193.54,2.072,13.49,36.12,37.34,34.93,13.95,Cucumber,Flowering,2.62,19.24,70.3,Good,15.5,Low,Medium
2025-06-14 16:45:47,44.0,62.67,879.09,12518.56,47.42,6.27,35.31,1.69,200.52,43.87,176.41,2.5,13.49,39.95,45.56,40.3,12.17,Capsicum,Flowering,0.93,0.24,76.7,Good,16.6,Low,Medium
2025-06-14 18:15:32,43.8,66.05,816.15,5631.6,29.95,6.54,30.09,1.99,175.84,31.56,175.88,2.5,13.49,47.0,36.22,38.34,5.2,Tomato,Seedling,2.1,5.31,59.9,Fair,23.3,Low,Medium
2025-06-14 18:47:22,35.65,66.87,891.28,9368.26,38.85,6.02,32.24,2.01,208.66,55.26,195.34,1.9306,13.49,36.88,38.5,33.31,12.41,Cucumber,Flowering,2.39,17.7,64.2,Moderate,21.5,Low,Medium
2025-06-14 18:48:36,42.42,69.93,869.88,10809.68,47.07,6.27,35.4,1.65,207.56,44.3,176.44,2.5,13.49,38.43,44.28,36.33,11.08,Capsicum,Flowering,0.84,0.22,73.0,Good,15.0,Low,Medium
2025-06-14 18:54:38,40.83,61.1,785.59,9763.72,29.26,6.62,35.62,2.15,158.69,44.46,176.07,2.5,13.49,44.08,38.47,32.79,8.53,Lettuce,Fruiting,2.85,0.09,60.8,Moderate,16.5,Low,Medium
2025-06-14 21:00:30,35.47,67.79,906.02,7964.86,38.69,6.0,32.07,2.05,210.58,54.46,190.49,1.8584,13.49,36.08,38.1,38.46,12.98,Cucumber,Flowering,2.6,16.29,69.0,Moderate,9.5,Low,Medium
2025-06-14 21:35:12,38.95,67.95,897.3,9360.88,46.92,6.28,35.34,1.66,208.07,41.1,177.8,2.2343,13.49,38.76,42.9,37.14,8.75,Capsicum,Flowering,1.36,0.2,75.1,Good,23.0,Low,Low
2025-06-14 22:23:02,40.53,62.13,795.72,8115.03,29.17,6.61,36.0,2.07,163.22,45.76,176.88,2.5,13.49,41.41,39.21,30.3,8.29,Lettuce,Fruiting,2.83,0.08,60.5,Moderate,18.6,Low,High
2025-06-15 00:33:26,34.78,74.46,923.27,7258.15,38.57,5.98,31.61,2.05,215.93,55.65,188.94,1.4189,13.49,35.18,38.04,38.61,11.93,Cucumber,Flowering,2.03,14.98,62.2,Moderate,25.6,Low,Medium
2025-06-15 01:06:39,39.47,69.81,940.55,8260.92,46.64,6.28,35.4,1.66,197.92,38.24,182.81,2.165,13.49,36.99,42.02,38.87,7.97,Capsicum,Flowering,2.26,0.19,72.0,Good,20.5,Low,Medium
2025-06-15 01:24:02,38.97,64.35,791.43,8603.57,28.96,6.59,36.0,2.03,164.57,45.47,177.08,2.4892,13.49,38.11,41.38,30.93,8.64,Lettuce,Fruiting,3.16,0.07,65.1,Moderate,21.2,Low,Medium
2025-06-15 03:23:18,40.44,69.54,924.72,6610.94,46.39,6.26,35.65,1.73,191.36,34.93,182.31,2.3004,13.49,32.83,43.11,43.39,8.29,Capsicum,Flowering,2.74,0.17,71.4,Good,15.0,Low,Medium
2025-06-15 03:51:46,41.52,67.36,790.79,3631.1,29.76,6.5,29.8,1.89,168.97,32.17,174.64,2.5,13.49,45.48,35.11,36.11,6.16,Tomato,Seedling,1.95,4.88,62.2,Moderate,22.2,Low,Medium
2025-06-15 03:54:54,35.14,71.71,921.77,6464.84,38.33,5.99,31.02,2.01,216.01,52.46,189.05,1.6034,13.49,32.68,34.68,39.74,11.71,Cucumber,Flowering,2.39,13.79,61.9,Moderate,23.9,Low,Medium
2025-06-15 04:48:26,36.91,63.74,822.32,6637.66,28.56,6.56,36.0,2.17,160.54,43.82,179.58,2.2638,13.49,34.26,39.63,26.38,8.33,Lettuce,Fruiting,2.99,0.07,61.9,Moderate,19.0,Low,Medium
2025-06-15 05:32:51,39.35,70.04,920.68,4905.76,46.08,6.27,35.74,1.82,192.44,33.4,176.76,2.135,13.49,33.93,41.94,44.0,8.41,Capsicum,Flowering,3.07,0.16,68.6,Moderate,26.1,Low,Low
2025-06-15 07:14:25,40.7,67.1,788.61,4167.63,29.42,6.46,29.87,1.81,175.27,32.39,174.66,2.5,13.49,45.64,34.01,39.17,6.35,Tomato,Seedling,1.59,4.49,61.2,Moderate,12.8,Low,Medium
2025-06-15 07:16:36,34.56,71.05,956.18,6802.47,38.25,6.01,31.36,2.03,213.52,54.51,194.43,1.5892,13.49,34.57,33.38,39.38,10.27,Cucumber,Flowering,1.54,12.68,62.3,Moderate,23.5,Low,Medium
2025-06-15 07:33:41,40.68,69.36,904.36,4892.83,45.82,6.26,35.95,1.62,195.44,32.56,173.15,2.343,13.49,35.72,41.9,44.95,6.18,Capsicum,Flowering,2.16,0.14,76.4,Good,18.4,Low,Medium
2025-06-15 07:36:48,38.56,62.08,831.38,7441.29,28.02,6.56,36.0,2.37,163.45,43.65,171.1,2.5,13.49,34.34,40.58,20.47,7.72,Lettuce,Fruiting,3.18,0.06,67.9,Moderate,26.9,Low,High
2025-06-15 09:33:44,34.81,72.16,918.78,8627.26,37.93,6.05,31.38,1.97,214.2,55.73,198.54,1.5489,13.49,34.42,31.36,45.29,11.18,Cucumber,Flowering,2.25,11.67,66.8,Moderate,31.4,Low,Medium
2025-06-15 09:36:11,38.95,64.12,815.71,5478.93,29.12,6.51,29.6,1.75,176.39,30.27,184.32,2.5,13.49,44.5,32.66,41.64,7.16,Tomato,Seedling,2.32,4.13,62.8,Moderate,18.3,Low,Medium
2025-06-15 09:44:41,38.34,56.7,794.81,9291.18,45.72,6.53,36.0,2.38,159.87,45.02,169.68,2.5,13.49,38.75,41.94,19.73,7.41,Lettuce,Fruiting,3.07,72.4,71.9,Good,30.0,Low,Medium
2025-06-15 11:00:56,39.84,69.63,848.34,7835.85,45.68,6.25,35.88,1.56,197.25,31.33,175.51,2.2205,13.49,33.8,39.08,44.21,4.67,Capsicum,Flowering,2.82,0.13,69.0,Moderate,18.1,Low,Medium
2025-06-15 11:57:40,34.88,66.9,894.97,10058.44,37.75,6.05,31.29,1.77,215.01,50.73,199.51,1.8488,13.49,40.67,31.56,48.56,11.21,Cucumber,Flowering,2.83,10.73,73.4,Good,22.1,Low,Medium
2025-06-15 12:19:05,39.74,53.88,757.07,11128.8,45.02,6.51,36.0,2.36,151.64,45.71,173.05,2.5,13.49,43.83,42.68,21.98,7.35,Lettuce,Fruiting,3.34,66.61,73.5,Good,30.1,Low,Medium
2025-06-15 12:25:47,37.6,61.36,770.13,10002.2,29.01,6.51,29.14,1.72,179.25,32.68,182.52,2.5,13.49,45.56,31.48,41.87,9.44,Tomato,Seedling,2.15,3.8,63.4,Moderate,19.5,Low,Medium
2025-06-15 14:29:29,38.54,69.23,858.79,8433.69,45.35,6.25,36.0,1.64,195.51,33.6,175.51,2.0981,13.49,35.57,40.85,41.36,5.6,Capsicum,Flowering,3.35,0.12,67.1,Moderate,20.1,Low,Medium
2025-06-15 14:39:52,37.6,58.8,759.03,12402.39,28.69,6.51,29.33,1.71,186.24,28.89,187.2,2.5,13.49,42.16,30.91,46.94,9.23,Tomato,Seedling,1.94,3.5,63.1,Moderate,20.0,Low,Medium
2025-06-15 15:07:18,35.27,68.08,844.25,11082.27,37.53,6.08,31.64,1.82,215.55,50.09,192.16,1.8215,13.49,38.85,33.29,53.52,9.55,Cucumber,Flowering,2.72,9.88,74.1,Good,18.5,Low,Medium
2025-06-15 15:57:28,41.36,52.67,805.06,12685.87,44.34,6.52,36.0,2.36,152.22,42.69,165.79,2.5,13.49,41.3,43.4,23.27,7.6,Lettuce,Fruiting,2.48,61.28,73.5,Good,11.9,Low,Medium
2025-06-15 17:02:48,38.68,66.95,846.39,7110.75,45.24,6.26,36.0,1.55,197.79,35.43,172.26,2.2716,13.49,34.84,42.72,38.26,3.29,Capsicum,Flowering,3.44,0.11,73.3,Good,23.1,Low,Medium
2025-06-15 18:10:54,42.15,54.45,758.12,11927.7,43.92,6.49,35.97,2.28,155.23,40.89,169.39,2.5,13.49,42.05,41.97,19.68,7.06,Lettuce,Fruiting,1.73,56.38,68.7,Moderate,21.3,Low,Medium
2025-06-15 18:17:28,35.54,67.42,836.77,8204.48,37.2,6.07,32.16,1.79,212.31,50.6,192.14,1.8874,13.49,39.38,28.96,50.71,8.59,Cucumber,Flowering,2.72,9.09,67.5,Moderate,17.4,Low,Medium
2025-06-15 18:39:44,36.14,60.29,783.19,11316.31,28.45,6.5,29.23,1.7,185.85,26.1,188.47,2.3777,13.49,38.62,31.82,42.46,8.18,Tomato,Seedling,1.07,3.22,62.4,Moderate,14.0,Low,Medium
2025-06-15 19:40:05,38.07,67.11,840.82,4999.9,45.16,6.25,36.0,1.58,206.57,33.67,163.76,2.1875,13.49,36.49,40.97,36.43,2.85,Capsicum,Flowering,3.18,0.1,80.3,Excellent,27.0,Low,Medium
2025-06-15 20:12:17,42.06,55.07,765.76,10011.34,43.38,6.48,36.0,2.28,160.32,38.73,163.14,2.5,13.49,38.46,42.88,18.44,6.29,Lettuce,Fruiting,1.31,51.87,70.3,Good,10.2,Low,Medium
2025-06-15 21:04:21,36.4,71.23,814.62,7165.12,37.09,6.07,32.18,1.81,210.94,48.55,184.99,1.747,13.49,37.84,29.58,49.48,8.9,Cucumber,Fruiting,3.2,8.36,59.8,Fair,28.0,Low,Medium
2025-06-15 21:39:11,37.5,63.17,800.12,10738.37,28.35,6.47,29.83,1.71,191.24,25.86,189.2,2.3739,13.49,36.0,35.58,43.89,9.48,Tomato,Seedling,0.0,2.96,64.9,Moderate,22.7,Low,Medium
2025-06-15 22:30:20,42.38,52.32,765.0,8564.9,42.91,6.44,36.0,,157.22,39.25,165.97,2.5,13.49,39.68,45.4,15.07,5.47,Lettuce,Fruiting,0.81,47.72,,,,,
2025-06-15 23:15:20,37.71,66.47,845.14,3040.77,44.86,6.21,35.35,1.53,202.27,37.42,161.95,2.187,13.49,36.33,41.19,41.77,2.73,Capsicum,Flowering,3.7,0.1,67.2,Moderate,16.5,Low,Medium
2025-06-16 00:15:00,35.36,73.5,846.28,5691.12,36.83,6.08,32.38,1.65,212.7,47.39,185.97,1.5201,13.5,38.38,26.71,49.63,8.08,Cucumber,Fruiting,3.26,7.69,63.5,Moderate,23.6,Low,Medium
2025-06-16 00:43:11,41.96,47.96,777.06,6400.05,42.37,6.44,35.72,2.52,161.94,39.38,165.24,2.5,13.5,39.0,46.01,14.72,6.96,Lettuce,Fruiting,0.79,43.9,57.3,Fair,17.1,Low,High
2025-06-16 01:25:40,36.38,63.15,816.06,9150.2,28.01,6.48,29.87,1.69,192.59,27.74,192.4,2.2349,13.5,35.48,35.26,41.6,10.25,Tomato,Seedling,0.34,2.72,66.5,Moderate,21.6,Low,Medium
2025-06-16 02:40:18,35.41,72.85,864.12,4325.78,36.54,6.09,32.08,1.65,213.86,44.98,190.5,1.5611,13.5,36.57,28.83,50.88,8.74,Cucumber,Fruiting,3.94,7.08,67.8,Moderate,33.4,Low,Medium
